geo_level,geo_code,geo_version,name,variable_1,variable_2,value
county,47,,Nairobi,General Administrative Services,Approved Budget,100.00
county,47,,Nairobi,General Administrative Services,Actual Payments,2.3
county,47,,Nairobi,General Administrative Services,Variance,97.7
