geo_level,geo_code,geo_version,name,variable_1,variable_2,value
county,17,,Makueni,Expenditure to Exchequer Issues  ,Recurrent,85.9
county,17,,Makueni,Absorption rate ,Development,89.1
county,17,,Makueni,Expenditure to Exchequer Issues  ,Recurrent,47.3
county,17,,Makueni,Absorption rate ,Development,11.5
