geo_level,geo_code,geo_version,name,variable_1,variable_2,value
county,47,,Nairobi,General Administration Planning and Support Services,Absorption,36.80
county,47,,Nairobi,Co-operative Development and Audit Services,Absorption,11.31
county,47,,Nairobi,Tourism Promotion and Marketing,Absorption,2.10
county,47,,Nairobi,Trade development and Market Services,Absorption,0.18
