geo_level,geo_code,geo_version,name,variable_1,variable_2,value
county,47,,Nairobi,Budget Allocation ,Recurrent,1141.28
county,47,,Nairobi,Budget Allocation ,Development,3638
county,47,,Nairobi,Exchequer Issues,Recurrent,390.92
county,47,,Nairobi,Exchequer Issues,Development,31.31
county,47,,Nairobi,Expenditure,Recurrent,390.92
county,47,,Nairobi,Expenditure,Development,31.31
