geo_level,geo_code,geo_version,name,variable_1,variable_2,value
county,42,,Kisumu,Revenue generation management,Approved Budget,993.45
county,42,,Kisumu,Revenue generation management,Actual Payments,67.94
county,42,,Kisumu,Revenue generation management,Variance,925.51
