geo_level,geo_code,geo_version,name,variable_1,variable_2,value
county,42,,Kisumu,Policy planning and administration,Approved Budget,9.09
county,42,,Kisumu,Policy planning and administration,Actual Payments,0.00
county,42,,Kisumu,Policy planning and administration,Variance,9.09
