geo_level,geo_code,geo_version,name,variable_1,variable_2,value
county,42,,Kisumu,Alcoholic drinks,Approved Budget,7.46
county,42,,Kisumu,Alcoholic drinks,Actual Payments,0.03
county,42,,Kisumu,Alcoholic drinks,Variance,7.43
