geo_level,geo_code,geo_version,name,variable_1,variable_2,value
county,1,,Mombasa,Governor’s Affairs & Advisory Services,Absorption,28.50
county,1,,Mombasa,Deputy Governor’s Affairs & External Relations,Absorption,13.20
county,1,,Mombasa,"Cabinet Affairs, Policy Research and Legal Services",Absorption,1.50
county,1,,Mombasa,MV 2035 & E-Government,Absorption,0.00
county,1,,Mombasa,Strategic Delivery Unit,Absorption,0.00
