geo_level,geo_code,geo_version,name,variable_1,variable_2,value
county,47,,Nairobi,Housing Development and Human Settlement,Approved Budget,323.90
county,47,,Nairobi,Housing Development and Human Settlement,Actual Payments,2.34
county,47,,Nairobi,Housing Development and Human Settlement,Variance,321.56
county,47,,Nairobi,General Administration Planning and Support Services,Approved Budget,303.02
county,47,,Nairobi,General Administration Planning and Support Services,Actual Payments,38.77
county,47,,Nairobi,General Administration Planning and Support Services,Variance,264.25
county,47,,Nairobi,Building Services,Approved Budget,24.80
county,47,,Nairobi,Building Services,Actual Payments,1.84
county,47,,Nairobi,Building Services,Variance,22.96
