geo_level,geo_code,geo_version,name,variable_1,variable_2,value
county,42,,Kisumu,Culture and arts development,Approved Budget,11.21
county,42,,Kisumu,Culture and arts development,Actual Payments,0.75
county,42,,Kisumu,Culture and arts development,Variance,10.46
