geo_level,geo_code,geo_version,name,variable_1,variable_2,value
county,42,,Kisumu,Sports management and development,Approved Budget,111.55
county,42,,Kisumu,Sports management and development,Actual Payments,0.78
county,42,,Kisumu,Sports management and development,Variance,110.76
