geo_level,geo_code,geo_version,name,variable_1,variable_2,value
county,1,,Mombasa,Budget Allocation ,Recurrent,514.13
county,1,,Mombasa,Budget Allocation ,Development,428.37
county,1,,Mombasa,Exchequer Issues,Recurrent,244.52
county,1,,Mombasa,Exchequer Issues,Development,7.85
county,1,,Mombasa,Expenditure,Recurrent,162.4
county,1,,Mombasa,Expenditure,Development,2.95
