geo_level,geo_code,geo_version,name,variable_1,variable_2,value
county,47,,Nairobi,General Administration Planning and Support Services,Absorption,26.90
county,47,,Nairobi,Public Service Transformation,Absorption,26.80
county,47,,Nairobi,Performance Management and Public Service Delivery,Absorption,6.00
