geo_level,geo_code,geo_version,name,variable,value
country,KE,,Kenya,With,19
county,1,,Mombasa,With,18.1
county,2,,Kwale,With,9.2
county,3,,Kilifi,With,17.8
county,4,,Tana River,With,3.1
county,5,,Lamu,With,7.9
county,6,,Taita-Taveta,With,23.4
county,7,,Garissa,With,2.7
county,8,,Wajir,With,0.2
county,9,,Mandera,With,1.3
county,10,,Marsabit,With,1.7
county,11,,Isiolo,With,7.7
county,12,,Meru,With,17.4
county,13,,Tharaka-Nithi,With,15.7
county,14,,Embu,With,32.7
county,15,,Kitui,With,8.6
county,16,,Machakos,With,18.5
county,17,,Makueni,With,13.5
county,18,,Nyandarua,With,18
county,19,,Nyeri,With,32.2
county,20,,Kirinyaga,With,29.1
county,21,,Murang'a,With,23.1
county,22,,Kiambu,With,25.6
county,23,,Turkana,With,5
county,24,,West Pokot,With,2.9
county,25,,Samburu,With,6.4
county,26,,Trans-Nzoia,With,10.9
county,27,,Uasin Gishu,With,25.2
county,28,,Elgeyo / Marakwet,With,20.8
county,29,,Nandi,With,18.6
county,30,,Baringo,With,20.4
county,31,,Laikipia,With,21.5
county,32,,Nakuru,With,22.8
county,33,,Narok,With,9.2
county,34,,Kajiado,With,28.4
county,35,,Kericho,With,23.9
county,36,,Bomet,With,25.5
county,37,,Kakamega,With,14.8
county,38,,Vihiga,With,14.3
county,39,,Bungoma,With,6.5
county,40,,Busia,With,6.1
county,41,,Siaya,With,7.6
county,42,,Kisumu,With,27.1
county,43,,Homa Bay,With,11.3
county,44,,Migori,With,13.7
county,45,,Kisii,With,22.1
county,46,,Nyamira,With,20.1
county,47,,Nairobi,With,40.7
country,KE,,Kenya,Without,81
county,1,,Mombasa,Without,81.9
county,2,,Kwale,Without,90.8
county,3,,Kilifi,Without,82.2
county,4,,Tana River,Without,96.9
county,5,,Lamu,Without,92.1
county,6,,Taita-Taveta,Without,76.6
county,7,,Garissa,Without,97.3
county,8,,Wajir,Without,99.8
county,9,,Mandera,Without,98.7
county,10,,Marsabit,Without,98.3
county,11,,Isiolo,Without,92.3
county,12,,Meru,Without,82.6
county,13,,Tharaka-Nithi,Without,84.3
county,14,,Embu,Without,67.3
county,15,,Kitui,Without,91.4
county,16,,Machakos,Without,81.5
county,17,,Makueni,Without,86.5
county,18,,Nyandarua,Without,82
county,19,,Nyeri,Without,67.8
county,20,,Kirinyaga,Without,70.9
county,21,,Murang'a,Without,76.9
county,22,,Kiambu,Without,74.4
county,23,,Turkana,Without,95
county,24,,West Pokot,Without,97.1
county,25,,Samburu,Without,93.6
county,26,,Trans-Nzoia,Without,89.1
county,27,,Uasin Gishu,Without,74.8
county,28,,Elgeyo / Marakwet,Without,79.2
county,29,,Nandi,Without,81.4
county,30,,Baringo,Without,79.6
county,31,,Laikipia,Without,78.5
county,32,,Nakuru,Without,77.2
county,33,,Narok,Without,90.8
county,34,,Kajiado,Without,71.6
county,35,,Kericho,Without,76.1
county,36,,Bomet,Without,74.5
county,37,,Kakamega,Without,85.2
county,38,,Vihiga,Without,85.7
county,39,,Bungoma,Without,93.5
county,40,,Busia,Without,93.9
county,41,,Siaya,Without,92.4
county,42,,Kisumu,Without,72.9
county,43,,Homa Bay,Without,88.7
county,44,,Migori,Without,86.3
county,45,,Kisii,Without,77.9
county,46,,Nyamira,Without,79.9
county,47,,Nairobi,Without,59.3
