geo_level,geo_code,geo_version,name,variable,value
municipality,3084,,Kheis,In the dwelling/house,4050.5
municipality,3084,,Kheis,In the yard,10862.62
municipality,3084,,Kheis,Not applicable,0
municipality,3084,,Kheis,Outside the yard,327.6211
municipality,3084,,Kheis,Unspecified,1325.149
municipality,5263,,Abaqulusi,In the dwelling/house,51225.45
municipality,5263,,Abaqulusi,In the yard,170752
municipality,5263,,Abaqulusi,Not applicable,0
municipality,5263,,Abaqulusi,Outside the yard,9020.326
municipality,5263,,Abaqulusi,Unspecified,12796.89
municipality,5238,,Alfred Duma,In the dwelling/house,84988.29
municipality,5238,,Alfred Duma,In the yard,252169.2
municipality,5238,,Alfred Duma,Not applicable,0
municipality,5238,,Alfred Duma,Outside the yard,13398.29
municipality,5238,,Alfred Duma,Unspecified,5718.739
district,244,,Alfred Nzo,In the dwelling/house,38043.35
district,244,,Alfred Nzo,In the yard,774767.3
district,244,,Alfred Nzo,Not applicable,0
district,244,,Alfred Nzo,Outside the yard,7868.729
district,244,,Alfred Nzo,Unspecified,47184.63
municipality,2124,,Amahlathi,In the dwelling/house,15853.38
municipality,2124,,Amahlathi,In the yard,79799.34
municipality,2124,,Amahlathi,Not applicable,0
municipality,2124,,Amahlathi,Outside the yard,1357.318
municipality,2124,,Amahlathi,Unspecified,4815.503
district,525,,Amajuba,In the dwelling/house,160852.8
district,525,,Amajuba,In the yard,353476.1
district,525,,Amajuba,Not applicable,80.07909
district,525,,Amajuba,Outside the yard,7989.36
district,525,,Amajuba,Unspecified,8928.472
district,212,,Amathole,In the dwelling/house,101235.7
district,212,,Amathole,In the yard,655917.3
district,212,,Amathole,Not applicable,0
district,212,,Amathole,Outside the yard,12960.65
district,212,,Amathole,Unspecified,110676.7
municipality,9334,,Ba-Phalaborwa,In the dwelling/house,55623.56
municipality,9334,,Ba-Phalaborwa,In the yard,106241.5
municipality,9334,,Ba-Phalaborwa,Not applicable,0
municipality,9334,,Ba-Phalaborwa,Outside the yard,1034.822
municipality,9334,,Ba-Phalaborwa,Unspecified,6036.857
municipality,1053,,Beaufort West,In the dwelling/house,39570.22
municipality,1053,,Beaufort West,In the yard,9574.619
municipality,1053,,Beaufort West,Not applicable,0
municipality,1053,,Beaufort West,Outside the yard,1784.005
municipality,1053,,Beaufort West,Unspecified,151.1378
municipality,9366,,Bela-Bela,In the dwelling/house,28729.78
