geo_level,geo_code,geo_version,name,variable_1,variable_2,value
county,1,,Mombasa,Expenditure to Exchequer Issues,Recurrent,66.40
county,1,,Mombasa,Expenditure to Exchequer Issues,Development,37.6
county,1,,Mombasa,Absorption rate,Recurrent,31.6
county,1,,Mombasa,Absorption rate,Development,0.7
