geo_level,geo_code,geo_version,name,variable,value
municipality,3084,,Kheis,No,5222.104
municipality,3084,,Kheis,Unspecified,930.3315
municipality,3084,,Kheis,Yes,10413.46
municipality,5263,,Abaqulusi,No,57299.91
municipality,5263,,Abaqulusi,Unspecified,17749.51
municipality,5263,,Abaqulusi,Yes,168745.2
municipality,5238,,Alfred Duma,No,72128.03
municipality,5238,,Alfred Duma,Unspecified,24844.83
municipality,5238,,Alfred Duma,Yes,259301.6
district,244,,Alfred Nzo,No,427289.8
district,244,,Alfred Nzo,Unspecified,51824.45
district,244,,Alfred Nzo,Yes,388749.7
municipality,2124,,Amahlathi,No,20599.77
municipality,2124,,Amahlathi,Unspecified,4901.931
municipality,2124,,Amahlathi,Yes,76323.84
district,525,,Amajuba,No,70886.44
district,525,,Amajuba,Unspecified,38465.78
district,525,,Amajuba,Yes,421974.6
district,212,,Amathole,No,274415
district,212,,Amathole,Unspecified,65625.38
district,212,,Amathole,Yes,540749.9
municipality,9334,,Ba-Phalaborwa,No,12248.18
municipality,9334,,Ba-Phalaborwa,Unspecified,11731.47
municipality,9334,,Ba-Phalaborwa,Yes,144957.1
municipality,1053,,Beaufort West,No,7944.375
municipality,1053,,Beaufort West,Unspecified,3064.635
municipality,1053,,Beaufort West,Yes,40070.97
municipality,9366,,Bela-Bela,No,12569.34
municipality,9366,,Bela-Bela,Unspecified,4891.589
municipality,9366,,Bela-Bela,Yes,58835.15
municipality,1013,,Bergrivier,No,5552.494
municipality,1013,,Bergrivier,Unspecified,3818.326
municipality,1013,,Bergrivier,Yes,58103.01
municipality,5276,,Big Five Hlabisa,No,31169.78
municipality,5276,,Big Five Hlabisa,Unspecified,6178.431
municipality,5276,,Big Five Hlabisa,Yes,79273.48
municipality,1047,,Bitou,No,5425.249
municipality,1047,,Bitou,Unspecified,4031.949
municipality,1047,,Bitou,Yes,49699.99
municipality,9351,,Blouberg,No,18591.22
municipality,9351,,Blouberg,Unspecified,9430.166
municipality,9351,,Blouberg,Yes,144580
municipality,2102,,Blue Crane Route,No,6770.27
municipality,2102,,Blue Crane Route,Unspecified,2147.707
municipality,2102,,Blue Crane Route,Yes,27145.28
district,637,,Bojanala,No,217496.8
district,637,,Bojanala,Unspecified,96430.87
district,637,,Bojanala,Yes,1343221
municipality,1025,,Breede Valley,No,14586.25
municipality,1025,,Breede Valley,Unspecified,9914.714
municipality,1025,,Breede Valley,Yes,152077.4
municipality,292,,Buffalo City,No,152452.7
