geo_level,geo_code,geo_version,name,variable_1,variable_2,value
county,1,,Mombasa,Administration Unit,Absorption,73.10
county,1,,Mombasa,Road and Transport Unit,Absorption,35.5
county,1,,Mombasa,Works Unit,Absorption,0
county,1,,Mombasa,"Transport Planning, Management and Safety",Absorption,8.2
county,1,,Mombasa,Mechanical Services,Absorption,4.2
county,1,,Mombasa,"Safety, Risk Management and Rescue Services",Absorption,0
