geo_level,geo_code,geo_version,name,variable_1,variable_2,value
county,42,,Kisumu,General administration and policy making,Approved Budget,77.16
county,42,,Kisumu,General administration and policy making,Actual Payments,0.56
county,42,,Kisumu,General administration and policy making,Variance,76.61
