geo_level,geo_code,geo_version,name,variable_1,variable_2,value
county,42,,Kisumu,Pre - primary policy and legislation,Approved Budget,35.56
county,42,,Kisumu,Pre - primary policy and legislation,Actual Payments,3.58
county,42,,Kisumu,Pre - primary policy and legislation,Variance,31.99
