geo_level,geo_code,geo_version,name,variable_1,variable_2,value
county,17,,Makueni,Budget Allocation,Recurrent,178.08
county,17,,Makueni,Budget Allocation,Development,0
county,17,,Makueni,Exchequer Issues,Recurrent,98.27
county,17,,Makueni,Exchequer Issues,Development,0
county,17,,Makueni,Expenditure,Recurrent,81.04
county,17,,Makueni,Expenditure,Development,0
