geo_level,geo_code,geo_version,name,variable_1,variable_2,value
county,1,,Mombasa,Budget Allocation ,Recurrent,220.15
county,1,,Mombasa,Budget Allocation ,Development,211.33
county,1,,Mombasa,Exchequer Issues,Recurrent,74.91
county,1,,Mombasa,Exchequer Issues,Development,0
county,1,,Mombasa,Expenditure,Recurrent,39.87
county,1,,Mombasa,Expenditure,Development,29.07
