geo_level,geo_code,geo_version,name,variable_1,variable_2,value
county,1,,Mombasa,Expenditure to Exchequer Issues,Recurrent,53.20
county,1,,Mombasa,Expenditure to Exchequer Issues,Development,0
county,1,,Mombasa,Absorption rate,Recurrent,18.1
county,1,,Mombasa,Absorption rate,Development,13.8
