geo_level,geo_code,geo_version,name,variable,number
district,748,,West Rand,Communal refuse dump,25612.49
district,748,,West Rand,Dump or leave rubbish anywhere (no rubbish disposal),44605.79
district,748,,West Rand,Other,3930.515
district,748,,West Rand,Own refuse dump,60085.87
district,748,,West Rand,Removed by local authority/private company/community members at least once a week,679381.8
district,748,,West Rand,Removed by local authority/private company/community members less often than once a week,17185.79
province,WC,,Western Cape,Communal container/central collection point,226015
province,WC,,Western Cape,Communal refuse dump,95488.1
province,WC,,Western Cape,Dump or leave rubbish anywhere (no rubbish disposal),39326.08
province,WC,,Western Cape,Other,36208.97
province,WC,,Western Cape,Own refuse dump,125123.6
province,WC,,Western Cape,Removed by local authority/private company/community members at least once a week,5570202
province,WC,,Western Cape,Removed by local authority/private company/community members less often than once a week,187366.9
municipality,1022,,Witzenberg,Communal container/central collection point,273.7856
municipality,1022,,Witzenberg,Communal refuse dump,5745.898
municipality,1022,,Witzenberg,Dump or leave rubbish anywhere (no rubbish disposal),457.8467
municipality,1022,,Witzenberg,Other,0
municipality,1022,,Witzenberg,Own refuse dump,4981.46
municipality,1022,,Witzenberg,Removed by local authority/private company/community members at least once a week,116915.3
municipality,1022,,Witzenberg,Removed by local authority/private company/community members less often than once a week,2173.213
district,416,,Xhariep,Communal container/central collection point,698.5276
district,416,,Xhariep,Communal refuse dump,4728.868
district,416,,Xhariep,Dump or leave rubbish anywhere (no rubbish disposal),4502.667
district,416,,Xhariep,Other,646.0822
district,416,,Xhariep,Own refuse dump,20613.57
district,416,,Xhariep,Removed by local authority/private company/community members at least once a week,89781.09
district,416,,Xhariep,Removed by local authority/private company/community members less often than once a week,4913.076
district,308,,Z F Mgcawu,Communal container/central collection point,5123.193
district,308,,Z F Mgcawu,Communal refuse dump,7952.626
district,308,,Z F Mgcawu,Dump or leave rubbish anywhere (no rubbish disposal),8096.493
district,308,,Z F Mgcawu,Other,11700.56
district,308,,Z F Mgcawu,Own refuse dump,26295.09
district,308,,Z F Mgcawu,Removed by local authority/private company/community members at least once a week,183189.3
district,308,,Z F Mgcawu,Removed by local authority/private company/community members less often than once a week,10334.73
district,526,,Zululand,Communal container/central collection point,1444.786
district,526,,Zululand,Communal refuse dump,24123.98
district,526,,Zululand,Dump or leave rubbish anywhere (no rubbish disposal),92171.53
district,526,,Zululand,Other,28376.84
district,526,,Zululand,Own refuse dump,587369.7
district,526,,Zululand,Removed by local authority/private company/community members at least once a week,147449.9
district,526,,Zululand,Removed by local authority/private company/community members less often than once a week,11373
municipality,5261,,eDumbe,Communal container/central collection point,528.9216
municipality,5261,,eDumbe,Communal refuse dump,4896.888
municipality,5261,,eDumbe,Dump or leave rubbish anywhere (no rubbish disposal),9066.301
municipality,5261,,eDumbe,Other,1028.286
municipality,5261,,eDumbe,Own refuse dump,58365.63
municipality,5261,,eDumbe,Removed by local authority/private company/community members at least once a week,15689.12
municipality,5261,,eDumbe,Removed by local authority/private company/community members less often than once a week,39.08435
municipality,595,,eThekwini,Communal container/central collection point,96127.57
municipality,5950,,eThekwini,Communal container/central collection point,96127.57
municipality,595,,eThekwini,Communal container/central collection point,96127.57
municipality,5950,,eThekwini,Communal container/central collection point,96127.57
municipality,595,,eThekwini,Communal refuse dump,85516
municipality,5950,,eThekwini,Communal refuse dump,85516
municipality,595,,eThekwini,Communal refuse dump,85516
municipality,5950,,eThekwini,Communal refuse dump,85516
municipality,595,,eThekwini,Dump or leave rubbish anywhere (no rubbish disposal),66521.36
municipality,5950,,eThekwini,Dump or leave rubbish anywhere (no rubbish disposal),66521.36
municipality,595,,eThekwini,Dump or leave rubbish anywhere (no rubbish disposal),66521.36
municipality,5950,,eThekwini,Dump or leave rubbish anywhere (no rubbish disposal),66521.36
municipality,595,,eThekwini,Other,33257.42
municipality,5950,,eThekwini,Other,33257.42
municipality,595,,eThekwini,Other,33257.42
municipality,5950,,eThekwini,Other,33257.42
municipality,595,,eThekwini,Own refuse dump,421212.7
municipality,5950,,eThekwini,Own refuse dump,421212.7
municipality,595,,eThekwini,Own refuse dump,421212.7
municipality,5950,,eThekwini,Own refuse dump,421212.7
municipality,595,,eThekwini,Removed by local authority/private company/community members at least once a week,2822369
municipality,5950,,eThekwini,Removed by local authority/private company/community members at least once a week,2822369
municipality,595,,eThekwini,Removed by local authority/private company/community members at least once a week,2822369
municipality,5950,,eThekwini,Removed by local authority/private company/community members at least once a week,2822369
municipality,595,,eThekwini,Removed by local authority/private company/community members less often than once a week,177226.6
municipality,5950,,eThekwini,Removed by local authority/private company/community members less often than once a week,177226.6
municipality,595,,eThekwini,Removed by local authority/private company/community members less often than once a week,177226.6
municipality,5950,,eThekwini,Removed by local authority/private company/community members less often than once a week,177226.6
district,529,,iLembe,Communal container/central collection point,31664.79
district,529,,iLembe,Communal refuse dump,32357.78
district,529,,iLembe,Dump or leave rubbish anywhere (no rubbish disposal),33565.04
district,529,,iLembe,Other,11273.46
district,529,,iLembe,Own refuse dump,348847.8
district,529,,iLembe,Removed by local authority/private company/community members at least once a week,185921.5
district,529,,iLembe,Removed by local authority/private company/community members less often than once a week,13981.91
municipality,5282,,uMhlathuze,Communal container/central collection point,30053.66
municipality,5282,,uMhlathuze,Communal refuse dump,16552.45
municipality,5282,,uMhlathuze,Dump or leave rubbish anywhere (no rubbish disposal),7248.827
municipality,5282,,uMhlathuze,Other,2088.803
municipality,5282,,uMhlathuze,Own refuse dump,204902
municipality,5282,,uMhlathuze,Removed by local authority/private company/community members at least once a week,142704.3
municipality,5282,,uMhlathuze,Removed by local authority/private company/community members less often than once a week,6914.642
municipality,5284,,uMlalazi,Communal container/central collection point,316.112
municipality,5284,,uMlalazi,Communal refuse dump,8392.368
municipality,5284,,uMlalazi,Dump or leave rubbish anywhere (no rubbish disposal),22394.87
municipality,5284,,uMlalazi,Other,305.1012
municipality,5284,,uMlalazi,Own refuse dump,161323.6
municipality,5284,,uMlalazi,Removed by local authority/private company/community members at least once a week,23867.21
municipality,5284,,uMlalazi,Removed by local authority/private company/community members less often than once a week,6540.689
municipality,5222,,uMngeni,Communal container/central collection point,497.3457
municipality,5222,,uMngeni,Communal refuse dump,1354.433
municipality,5222,,uMngeni,Dump or leave rubbish anywhere (no rubbish disposal),953.0352
municipality,5222,,uMngeni,Other,2568.908
municipality,5222,,uMngeni,Own refuse dump,30021.42
municipality,5222,,uMngeni,Removed by local authority/private company/community members at least once a week,71011.2
municipality,5222,,uMngeni,Removed by local authority/private company/community members less often than once a week,3460.443
municipality,5221,,uMshwathi,Communal container/central collection point,451.2189
municipality,5221,,uMshwathi,Communal refuse dump,5183.865
municipality,5221,,uMshwathi,Dump or leave rubbish anywhere (no rubbish disposal),2048.554
municipality,5221,,uMshwathi,Other,2429.423
municipality,5221,,uMshwathi,Own refuse dump,89821.75
municipality,5221,,uMshwathi,Removed by local authority/private company/community members at least once a week,8877.489
municipality,5221,,uMshwathi,Removed by local authority/private company/community members less often than once a week,2832.539
municipality,5214,,uMuziwabantu,Communal container/central collection point,0
municipality,5214,,uMuziwabantu,Communal refuse dump,2505.664
municipality,5214,,uMuziwabantu,Dump or leave rubbish anywhere (no rubbish disposal),5819.427
municipality,5214,,uMuziwabantu,Other,172.8713
municipality,5214,,uMuziwabantu,Own refuse dump,89066.17
municipality,5214,,uMuziwabantu,Removed by local authority/private company/community members at least once a week,10548.05
municipality,5214,,uMuziwabantu,Removed by local authority/private company/community members less often than once a week,463.5874
municipality,5262,,uPhongolo,Communal container/central collection point,100.7941
municipality,5262,,uPhongolo,Communal refuse dump,2342.312
municipality,5262,,uPhongolo,Dump or leave rubbish anywhere (no rubbish disposal),12735.88
municipality,5262,,uPhongolo,Other,1409.141
municipality,5262,,uPhongolo,Own refuse dump,93163.46
municipality,5262,,uPhongolo,Removed by local authority/private company/community members at least once a week,30361.3
municipality,5262,,uPhongolo,Removed by local authority/private company/community members less often than once a week,1133.743
