geo_level,geo_code,geo_version,name,variable_1,variable_2,value
county,1,,Mombasa,Expenditure to Exchequer Issues,Recurrent,92.10
county,1,,Mombasa,Expenditure to Exchequer Issues,Development,206.3
county,1,,Mombasa,Absorption rate,Recurrent,30.5
county,1,,Mombasa,Absorption rate,Development,39.9
