geo_level,geo_code,geo_version,name,variable_1,variable_2,value
county,42,,Kisumu,Agriculture productivity management,Approved Budget,12.38
county,42,,Kisumu,Agriculture productivity management,Actual Payments,0.22
county,42,,Kisumu,Agriculture productivity management,Variance,12.16
