geo_level,geo_code,geo_version,name,variable,value
state,1,,Abia,7 +,0.9
state,1,,Abia,3-4,18.8
state,1,,Abia,5-6,4.1
state,1,,Abia,1-2,76.2
state,2,,Adamawa,7 +,0.1
state,2,,Adamawa,3-4,17
state,2,,Adamawa,1-2,81.1
state,2,,Adamawa,5-6,1.8
state,3,,Akwa Ibom,3-4,17.8
state,3,,Akwa Ibom,5-6,5.3
state,3,,Akwa Ibom,7 +,1.5
state,3,,Akwa Ibom,1-2,75.3
state,4,,Anambra,1-2,74.7
state,4,,Anambra,5-6,4.1
state,4,,Anambra,7 +,1.9
state,4,,Anambra,3-4,19.3
state,5,,Bauchi,7 +,2
state,5,,Bauchi,3-4,26
state,5,,Bauchi,5-6,4.2
state,5,,Bauchi,1-2,67.8
state,6,,Bayelsa,7 +,3.1
state,6,,Bayelsa,3-4,23.1
state,6,,Bayelsa,5-6,7.1
state,6,,Bayelsa,1-2,66.6
state,7,,Benue,3-4,24.5
state,7,,Benue,5-6,5
state,7,,Benue,1-2,69.6
state,7,,Benue,7 +,0.9
state,8,,Borno,1-2,59.1
state,8,,Borno,5-6,7.7
state,8,,Borno,3-4,31.3
state,8,,Borno,7 +,1.8
state,9,,Cross River,1-2,67.7
state,9,,Cross River,3-4,22.2
state,9,,Cross River,7 +,1.5
state,9,,Cross River,5-6,8.7
state,10,,Delta,1-2,75.1
state,10,,Delta,3-4,18.2
state,10,,Delta,7 +,1.5
state,10,,Delta,5-6,5.2
state,11,,Ebonyi,5-6,3.1
state,11,,Ebonyi,7 +,1.7
state,11,,Ebonyi,1-2,77
state,11,,Ebonyi,3-4,18.1
state,12,,Edo,7 +,1.5
state,12,,Edo,1-2,68.9
state,12,,Edo,5-6,6.8
state,12,,Edo,3-4,22.7
state,13,,Ekiti,7 +,2.2
state,13,,Ekiti,5-6,8.7
state,13,,Ekiti,3-4,25.1
state,13,,Ekiti,1-2,64.1
state,14,,Enugu,3-4,15.3
state,14,,Enugu,7 +,1
state,14,,Enugu,5-6,3.2
state,14,,Enugu,1-2,80.5
state,15,,Federal Capital Territory,1-2,62.6
state,15,,Federal Capital Territory,7 +,2.3
state,15,,Federal Capital Territory,5-6,7.8
state,15,,Federal Capital Territory,3-4,27.3
state,16,,Gombe,7 +,0.8
state,16,,Gombe,3-4,24.9
state,16,,Gombe,1-2,69
state,16,,Gombe,5-6,5.3
state,17,,Imo,1-2,80
state,17,,Imo,5-6,3.1
state,17,,Imo,3-4,16.3
state,17,,Imo,7 +,0.6
state,18,,Jigawa,7 +,0.9
state,18,,Jigawa,5-6,4.8
state,18,,Jigawa,3-4,31.3
state,18,,Jigawa,1-2,63
state,19,,Kaduna,1-2,66.7
state,19,,Kaduna,7 +,1.8
state,19,,Kaduna,3-4,26.8
state,19,,Kaduna,5-6,4.7
state,20,,Kano,1-2,60.7
state,20,,Kano,3-4,30.9
state,20,,Kano,7 +,2.1
state,20,,Kano,5-6,6.3
state,21,,Katsina,5-6,7.6
state,21,,Katsina,1-2,56.4
state,21,,Katsina,7 +,3
state,21,,Katsina,3-4,33
state,22,,Kebbi,5-6,12.7
state,22,,Kebbi,3-4,34.4
state,22,,Kebbi,7 +,3.1
state,22,,Kebbi,1-2,49.8
state,23,,Kogi,5-6,5.2
state,23,,Kogi,7 +,0.4
state,23,,Kogi,1-2,77.8
state,23,,Kogi,3-4,16.6
state,24,,Kwara,3-4,28.7
state,24,,Kwara,7 +,1.9
state,24,,Kwara,5-6,10.6
state,24,,Kwara,1-2,58.8
state,25,,Lagos,3-4,29.3
state,25,,Lagos,7 +,2.6
state,25,,Lagos,5-6,17.2
state,25,,Lagos,1-2,50.9
state,26,,Nasarawa,1-2,72
state,26,,Nasarawa,3-4,20.9
state,26,,Nasarawa,5-6,6
state,26,,Nasarawa,7 +,1.1
state,27,,Niger,1-2,70
state,27,,Niger,7 +,0.5
state,27,,Niger,3-4,25.9
state,27,,Niger,5-6,3.5
country,NG,,Nigeria,7 +,1.7
country,NG,,Nigeria,1-2,66.3
country,NG,,Nigeria,5-6,7.1
country,NG,,Nigeria,3-4,25
,,,North Central,7 +,0.9
,,,North Central,5-6,5.1
,,,North Central,1-2,71.5
,,,North Central,3-4,22.5
,,,North East,5-6,5.1
,,,North East,1-2,67.5
,,,North East,7 +,1.2
,,,North East,3-4,26.2
,,,North West,5-6,7.3
,,,North West,1-2,58.6
,,,North West,7 +,2.6
,,,North West,3-4,31.6
state,28,,Ogun,7 +,1.6
state,28,,Ogun,3-4,21.6
state,28,,Ogun,5-6,8.2
state,28,,Ogun,1-2,68.5
state,29,,Ondo,3-4,20.5
state,29,,Ondo,1-2,72.4
state,29,,Ondo,5-6,6.7
state,29,,Ondo,7 +,0.5
state,30,,Osun,3-4,26.6
state,30,,Osun,7 +,0.3
state,30,,Osun,1-2,63.8
state,30,,Osun,5-6,9.3
state,31,,Oyo,7 +,1.1
state,31,,Oyo,1-2,74.2
state,31,,Oyo,3-4,17.5
state,31,,Oyo,5-6,7.2
state,32,,Plateau,1-2,84.7
state,32,,Plateau,5-6,1.2
state,32,,Plateau,7 +,0.4
state,32,,Plateau,3-4,13.7
state,33,,Rivers,3-4,27.6
state,33,,Rivers,7 +,2.3
state,33,,Rivers,5-6,10.3
state,33,,Rivers,1-2,59.8
state,34,,Sokoto,3-4,40.4
state,34,,Sokoto,1-2,40.1
state,34,,Sokoto,5-6,12.3
state,34,,Sokoto,7 +,7.2
,,,South East,7 +,1.3
,,,South East,5-6,3.5
,,,South East,1-2,77.5
,,,South East,3-4,17.7
,,,South South,5-6,7.4
,,,South South,7 +,1.8
,,,South South,3-4,22.1
,,,South South,1-2,68.7
,,,South West,1-2,63.1
,,,South West,3-4,24.2
,,,South West,7 +,1.6
,,,South West,5-6,11.1
state,35,,Taraba,3-4,29.1
state,35,,Taraba,7 +,1
state,35,,Taraba,5-6,4.7
state,35,,Taraba,1-2,65.1
state,36,,Yobe,5-6,6
state,36,,Yobe,3-4,26.5
state,36,,Yobe,7 +,1.2
state,36,,Yobe,1-2,66.3
state,37,,Zamfara,1-2,60.5
state,37,,Zamfara,5-6,7.3
state,37,,Zamfara,3-4,30.1
state,37,,Zamfara,7 +,2.1
