geo_level,geo_code,geo_version,name,variable_1,variable_2,value
county,17,,Makueni,Expenditure to Exchequer Issues  ,Recurrent,114.9
county,17,,Makueni,Absorption rate ,Development,153.7
county,17,,Makueni,Expenditure to Exchequer Issues  ,Recurrent,44.5
county,17,,Makueni,Absorption rate ,Development,11.4
