geo_level,geo_code,geo_version,name,variable_1,variable_2,value
county,1,,Mombasa,Budget Allocation ,Recurrent,435.22
county,1,,Mombasa,Budget Allocation ,Development,657.45
county,1,,Mombasa,Exchequer Issues,Recurrent,144.12
county,1,,Mombasa,Exchequer Issues,Development,127.03
county,1,,Mombasa,Expenditure,Recurrent,132.67
county,1,,Mombasa,Expenditure,Development,262.11
