geo_level,geo_code,geo_version,name,variable_1,variable_2,value
county,17,,Makueni,Expenditure to Exchequer Issues,Recurrent,104.6
county,17,,Makueni,Absorption rate,Development,0.9
county,17,,Makueni,Expenditure to Exchequer Issues,Recurrent,43.5
county,17,,Makueni,Absorption rate,Development,0.7
