geo_level,geo_code,geo_version,name,variable,value
,,,Ajumako-enyan-esiam,2000,1.6
,,,Ajumako-enyan-esiam,2001,1.7
,,,Ajumako-enyan-esiam,2002,1.7
,,,Ajumako-enyan-esiam,2003,1.7
,,,Ajumako-enyan-esiam,2004,1.8
,,,Ajumako-enyan-esiam,2005,1.8
,,,Ajumako-enyan-esiam,2006,1.7
,,,Ajumako-enyan-esiam,2007,1.6
,,,Ajumako-enyan-esiam,2008,1.4
,,,Ajumako-enyan-esiam,2009,1.4
,,,Ajumako-enyan-esiam,2010,1.5
,,,Ajumako-enyan-esiam,2011,1.5
,,,Ajumako-enyan-esiam,2012,1.5
,,,Ajumako-enyan-esiam,2013,1.4
,,,Ajumako-enyan-esiam,2014,1.4
,,,Ajumako-enyan-esiam,2015,1.3
,,,Ajumako-enyan-esiam,2016,1.3
,,,Ajumako-enyan-esiam,2017,1.2
district,24013,,Atwima Nwabiagya,2000,1.5
district,24013,,Atwima Nwabiagya,2001,1.6
district,24013,,Atwima Nwabiagya,2002,1.7
district,24013,,Atwima Nwabiagya,2003,1.8
district,24013,,Atwima Nwabiagya,2004,1.7
district,24013,,Atwima Nwabiagya,2005,1.8
district,24013,,Atwima Nwabiagya,2006,1.7
district,24013,,Atwima Nwabiagya,2007,1.7
district,24013,,Atwima Nwabiagya,2008,1.5
district,24013,,Atwima Nwabiagya,2009,1.5
district,24013,,Atwima Nwabiagya,2010,1.5
district,24013,,Atwima Nwabiagya,2011,1.4
district,24013,,Atwima Nwabiagya,2012,1.3
district,24013,,Atwima Nwabiagya,2013,1.2
district,24013,,Atwima Nwabiagya,2014,1.2
district,24013,,Atwima Nwabiagya,2015,1.2
district,24013,,Atwima Nwabiagya,2016,1.2
district,24013,,Atwima Nwabiagya,2017,1.2
,,,Agona East,2000,1.7
,,,Agona East,2001,1.8
,,,Agona East,2002,1.9
,,,Agona East,2003,2.1
,,,Agona East,2004,2
,,,Agona East,2005,2
,,,Agona East,2006,2
,,,Agona East,2007,1.8
,,,Agona East,2008,1.6
,,,Agona East,2009,1.6
,,,Agona East,2010,1.6
,,,Agona East,2011,1.6
,,,Agona East,2012,1.5
,,,Agona East,2013,1.4
,,,Agona East,2014,1.3
,,,Agona East,2015,1.2
,,,Agona East,2016,1.2
,,,Agona East,2017,1.1
district,24007,,Amansie Central,2000,1.4
district,24007,,Amansie Central,2001,1.5
district,24007,,Amansie Central,2002,1.5
district,24007,,Amansie Central,2003,1.6
district,24007,,Amansie Central,2004,1.6
district,24007,,Amansie Central,2005,1.6
district,24007,,Amansie Central,2006,1.6
district,24007,,Amansie Central,2007,1.5
district,24007,,Amansie Central,2008,1.5
district,24007,,Amansie Central,2009,1.4
district,24007,,Amansie Central,2010,1.3
district,24007,,Amansie Central,2011,1.3
district,24007,,Amansie Central,2012,1.2
district,24007,,Amansie Central,2013,1.2
district,24007,,Amansie Central,2014,1.2
district,24007,,Amansie Central,2015,1.1
district,24007,,Amansie Central,2016,1.1
district,24007,,Amansie Central,2017,1.1
,,,Nkoranza South,2000,1.3
,,,Nkoranza South,2001,1.4
,,,Nkoranza South,2002,1.5
,,,Nkoranza South,2003,1.6
,,,Nkoranza South,2004,1.5
,,,Nkoranza South,2005,1.6
,,,Nkoranza South,2006,1.6
,,,Nkoranza South,2007,1.6
,,,Nkoranza South,2008,1.5
,,,Nkoranza South,2009,1.3
,,,Nkoranza South,2010,1.2
,,,Nkoranza South,2011,1.2
,,,Nkoranza South,2012,1.1
,,,Nkoranza South,2013,1.1
,,,Nkoranza South,2014,1
,,,Nkoranza South,2015,1
,,,Nkoranza South,2016,1.1
,,,Nkoranza South,2017,1
,,,Agona West,2000,1.6
,,,Agona West,2001,1.7
,,,Agona West,2002,1.8
,,,Agona West,2003,1.9
,,,Agona West,2004,1.9
,,,Agona West,2005,1.9
,,,Agona West,2006,1.9
,,,Agona West,2007,1.7
,,,Agona West,2008,1.5
,,,Agona West,2009,1.5
,,,Agona West,2010,1.6
,,,Agona West,2011,1.6
,,,Agona West,2012,1.4
,,,Agona West,2013,1.3
,,,Agona West,2014,1.3
,,,Agona West,2015,1.3
,,,Agona West,2016,1.2
,,,Agona West,2017,1.1
,,,Abura / Asebu / Kwamankese,2000,1.6
,,,Abura / Asebu / Kwamankese,2001,1.7
,,,Abura / Asebu / Kwamankese,2002,1.7
,,,Abura / Asebu / Kwamankese,2003,1.7
,,,Abura / Asebu / Kwamankese,2004,1.8
,,,Abura / Asebu / Kwamankese,2005,1.9
,,,Abura / Asebu / Kwamankese,2006,1.7
,,,Abura / Asebu / Kwamankese,2007,1.7
,,,Abura / Asebu / Kwamankese,2008,1.6
,,,Abura / Asebu / Kwamankese,2009,1.5
,,,Abura / Asebu / Kwamankese,2010,1.6
,,,Abura / Asebu / Kwamankese,2011,1.6
,,,Abura / Asebu / Kwamankese,2012,1.6
,,,Abura / Asebu / Kwamankese,2013,1.5
,,,Abura / Asebu / Kwamankese,2014,1.6
,,,Abura / Asebu / Kwamankese,2015,1.4
,,,Abura / Asebu / Kwamankese,2016,1.3
