geo_level,geo_code,geo_version,name,variable_1,variable_2,value
county,17,,Makueni,Budget Allocation ,Recurrent,55.9
county,17,,Makueni,Budget Allocation ,Development,293.05
county,17,,Makueni,Exchequer Issues,Recurrent,24.84
county,17,,Makueni,Exchequer Issues,Development,9.9
county,17,,Makueni,Expenditure,Recurrent,16.91
county,17,,Makueni,Expenditure,Development,40.45
