geo_level,geo_code,geo_version,name,variable_1,variable_2,value
county,47,,Nairobi,Budget Allocation ,Recurrent,1534.81
county,47,,Nairobi,Budget Allocation ,Development,441.65
county,47,,Nairobi,Exchequer Issues,Recurrent,399.34
county,47,,Nairobi,Exchequer Issues,Development,0
county,47,,Nairobi,Expenditure,Recurrent,399.34
county,47,,Nairobi,Expenditure,Development,0
