geo_level,geo_code,geo_version,name,variable_1,variable_2,value
county,1,,Mombasa,Expenditure to Exchequer Issues,Recurrent,104.20
county,1,,Mombasa,Expenditure to Exchequer Issues,Development,0
county,1,,Mombasa,Absorption rate,Recurrent,33.5
county,1,,Mombasa,Absorption rate,Development,3.1
