geo_level,geo_code,geo_version,name,variable_1,variable_2,value
county,17,,Makueni,General administration & planning,Revised Budget Estimates,173.11
county,17,,Makueni,General administration & planning,Cumulative Expenditure,69.97
county,17,,Makueni,Water infrastructure Development,Revised Budget Estimates,1023.42
county,17,,Makueni,Water infrastructure Development,Cumulative Expenditure,73.51
county,17,,Makueni,Irrigation infrastructure development,Revised Budget Estimates,0.00
county,17,,Makueni,Irrigation infrastructure development,Cumulative Expenditure,0.00
county,17,,Makueni,Environment management and protection,Revised Budget Estimates,146.18
county,17,,Makueni,Environment management and protection,Cumulative Expenditure,24.72
