geo_level,geo_code,geo_version,name,variable_1,variable_2,value
county,1,,Mombasa,Administration,Absorption,42.70
county,1,,Mombasa,Devolution and public service administration,Absorption,48.4
county,1,,Mombasa,Public Service Reforms and Delivery,Absorption,0.6
county,1,,Mombasa,Compliance and Enforcement,Absorption,0
county,1,,Mombasa,County Administration and decentralized services,Absorption,0
