geo_level,geo_code,geo_version,name,Age,Total
subcounty,34184,,Kajiado Central,95-99,46
subcounty,34184,,Kajiado Central,100+,35
subcounty,34184,,Kajiado Central,Not Stated,0
subcounty,34183,,Kajiado North,0-4,35806
subcounty,34183,,Kajiado North,5-9,31284
subcounty,34183,,Kajiado North,10-14,28217
subcounty,34183,,Kajiado North,15-19,25984
subcounty,34183,,Kajiado North,20-24,38341
subcounty,34183,,Kajiado North,25-29,37590
subcounty,34183,,Kajiado North,30-34,32049
subcounty,34183,,Kajiado North,35-39,23461
subcounty,34183,,Kajiado North,40-44,17498
subcounty,34183,,Kajiado North,45-49,12738
subcounty,34183,,Kajiado North,50-54,8705
subcounty,34183,,Kajiado North,55-59,5891
subcounty,34183,,Kajiado North,60-64,3562
subcounty,34183,,Kajiado North,65-69,2296
subcounty,34183,,Kajiado North,70-74,1575
subcounty,34183,,Kajiado North,75-79,716
subcounty,34183,,Kajiado North,80-84,427
subcounty,34183,,Kajiado North,85-89,226
subcounty,34183,,Kajiado North,90-94,112
subcounty,34183,,Kajiado North,95-99,59
subcounty,34183,,Kajiado North,100+,37
subcounty,34183,,Kajiado North,Not Stated,9
subcounty,34185,,Kajiado West,0-4,29534
subcounty,34185,,Kajiado West,5-9,28560
subcounty,34185,,Kajiado West,10-14,24640
subcounty,34185,,Kajiado West,15-19,17984
subcounty,34185,,Kajiado West,20-24,16854
subcounty,34185,,Kajiado West,25-29,13983
subcounty,34185,,Kajiado West,30-34,12731
subcounty,34185,,Kajiado West,35-39,9177
subcounty,34185,,Kajiado West,40-44,7433
subcounty,34185,,Kajiado West,45-49,6387
subcounty,34185,,Kajiado West,50-54,4848
subcounty,34185,,Kajiado West,55-59,3320
subcounty,34185,,Kajiado West,60-64,2583
subcounty,34185,,Kajiado West,65-69,1534
subcounty,34185,,Kajiado West,70-74,1490
subcounty,34185,,Kajiado West,75-79,717
subcounty,34185,,Kajiado West,80-84,485
subcounty,34185,,Kajiado West,85-89,260
subcounty,34185,,Kajiado West,90-94,146
subcounty,34185,,Kajiado West,95-99,94
subcounty,34185,,Kajiado West,100+,83
subcounty,34185,,Kajiado West,Not Stated,1
,,,Loitokitok,0-4,29703
,,,Loitokitok,5-9,29663
,,,Loitokitok,10-14,27897
,,,Loitokitok,15-19,19559
,,,Loitokitok,20-24,15149
,,,Loitokitok,25-29,14391
,,,Loitokitok,30-34,13949
,,,Loitokitok,35-39,9356
,,,Loitokitok,40-44,7864
,,,Loitokitok,45-49,6869
,,,Loitokitok,50-54,5292
,,,Loitokitok,55-59,3616
,,,Loitokitok,60-64,2823
,,,Loitokitok,65-69,1998
,,,Loitokitok,70-74,1529
,,,Loitokitok,75-79,882
,,,Loitokitok,80-84,604
,,,Loitokitok,85-89,358
,,,Loitokitok,90-94,162
,,,Loitokitok,95-99,116
,,,Loitokitok,100+,55
,,,Loitokitok,Not Stated,3
,,,Mashuuru,0-4,8682
,,,Mashuuru,5-9,8153
,,,Mashuuru,10-14,8299
,,,Mashuuru,15-19,6989
,,,Mashuuru,20-24,6649
,,,Mashuuru,25-29,5926
,,,Mashuuru,30-34,4980
,,,Mashuuru,35-39,3522
,,,Mashuuru,40-44,2889
,,,Mashuuru,45-49,2546
,,,Mashuuru,50-54,1523
,,,Mashuuru,55-59,1235
,,,Mashuuru,60-64,1046
,,,Mashuuru,65-69,633
,,,Mashuuru,70-74,499
,,,Mashuuru,75-79,243
,,,Mashuuru,80-84,172
,,,Mashuuru,85-89,97
,,,Mashuuru,90-94,53
,,,Mashuuru,95-99,39
,,,Mashuuru,100+,38
,,,Mashuuru,Not Stated,0
subcounty,37207,,Butere,0-4,18509
subcounty,37207,,Butere,5-9,22413
subcounty,37207,,Butere,10-14,24553
subcounty,37207,,Butere,15-19,19600
subcounty,37207,,Butere,20-24,10877
subcounty,37207,,Butere,25-29,8282
subcounty,37207,,Butere,30-34,9020
subcounty,37207,,Butere,35-39,6920
subcounty,37207,,Butere,40-44,6386
subcounty,37207,,Butere,45-49,5293
subcounty,37207,,Butere,50-54,5090
subcounty,37207,,Butere,55-59,4433
subcounty,37207,,Butere,60-64,3957
subcounty,37207,,Butere,65-69,3035
subcounty,37207,,Butere,70-74,2311
subcounty,37207,,Butere,75-79,1502
subcounty,37207,,Butere,80-84,971
subcounty,37207,,Butere,85-89,635
subcounty,37207,,Butere,90-94,210
subcounty,37207,,Butere,95-99,77
subcounty,37207,,Butere,100+,22
subcounty,37207,,Butere,Not Stated,1
,,,Kakamega Central,0-4,21257
,,,Kakamega Central,5-9,22646
,,,Kakamega Central,10-14,23941
,,,Kakamega Central,15-19,21286
,,,Kakamega Central,20-24,21036
,,,Kakamega Central,25-29,16760
,,,Kakamega Central,30-34,14979
,,,Kakamega Central,35-39,10509
,,,Kakamega Central,40-44,8979
,,,Kakamega Central,45-49,6666
,,,Kakamega Central,50-54,5503
,,,Kakamega Central,55-59,4534
,,,Kakamega Central,60-64,3563
,,,Kakamega Central,65-69,2551
,,,Kakamega Central,70-74,1805
,,,Kakamega Central,75-79,1027
,,,Kakamega Central,80-84,600
,,,Kakamega Central,85-89,353
,,,Kakamega Central,90-94,117
,,,Kakamega Central,95-99,73
,,,Kakamega Central,100+,17
,,,Kakamega Central,Not Stated,4
,,,Kakamega East,0-4,19080
,,,Kakamega East,5-9,22950
,,,Kakamega East,10-14,25333
,,,Kakamega East,15-19,21379
,,,Kakamega East,20-24,12717
,,,Kakamega East,25-29,10110
,,,Kakamega East,30-34,10332
,,,Kakamega East,35-39,7923
,,,Kakamega East,40-44,7433
,,,Kakamega East,45-49,6076
,,,Kakamega East,50-54,5368
,,,Kakamega East,55-59,5002
,,,Kakamega East,60-64,4582
,,,Kakamega East,65-69,3351
,,,Kakamega East,70-74,2505
,,,Kakamega East,75-79,1613
,,,Kakamega East,80-84,961
,,,Kakamega East,85-89,578
,,,Kakamega East,90-94,194
,,,Kakamega East,95-99,108
,,,Kakamega East,100+,36
,,,Kakamega East,Not Stated,6
,,,Kakamega North,0-4,29800
,,,Kakamega North,5-9,35494
,,,Kakamega North,10-14,38017
,,,Kakamega North,15-19,30427
,,,Kakamega North,20-24,19209
,,,Kakamega North,25-29,14508
,,,Kakamega North,30-34,15459
,,,Kakamega North,35-39,10587
,,,Kakamega North,40-44,10404
,,,Kakamega North,45-49,8093
,,,Kakamega North,50-54,5991
,,,Kakamega North,55-59,5977
,,,Kakamega North,60-64,4874
,,,Kakamega North,65-69,3519
,,,Kakamega North,70-74,2520
,,,Kakamega North,75-79,1639
,,,Kakamega North,80-84,983
,,,Kakamega North,85-89,538
,,,Kakamega North,90-94,165
,,,Kakamega North,95-99,98
,,,Kakamega North,100+,21
,,,Kakamega North,Not Stated,2
,,,Kakamega South,0-4,12578
,,,Kakamega South,5-9,15334
,,,Kakamega South,10-14,16819
,,,Kakamega South,15-19,14350
,,,Kakamega South,20-24,8494
,,,Kakamega South,25-29,6282
,,,Kakamega South,30-34,6455
,,,Kakamega South,35-39,4977
,,,Kakamega South,40-44,4818
,,,Kakamega South,45-49,3987
,,,Kakamega South,50-54,3553
,,,Kakamega South,55-59,3628
,,,Kakamega South,60-64,3212
,,,Kakamega South,65-69,2543
,,,Kakamega South,70-74,1915
,,,Kakamega South,75-79,1320
,,,Kakamega South,80-84,814
,,,Kakamega South,85-89,435
,,,Kakamega South,90-94,138
,,,Kakamega South,95-99,72
,,,Kakamega South,100+,17
,,,Kakamega South,Not Stated,2
subcounty,37208,,Khwisero,0-4,12974
subcounty,37208,,Khwisero,5-9,16168
subcounty,37208,,Khwisero,10-14,17806
subcounty,37208,,Khwisero,15-19,14309
subcounty,37208,,Khwisero,20-24,7502
subcounty,37208,,Khwisero,25-29,5846
subcounty,37208,,Khwisero,30-34,6212
subcounty,37208,,Khwisero,35-39,5040
subcounty,37208,,Khwisero,40-44,4868
subcounty,37208,,Khwisero,45-49,3739
subcounty,37208,,Khwisero,50-54,3879
subcounty,37208,,Khwisero,55-59,3600
subcounty,37208,,Khwisero,60-64,3432
subcounty,37208,,Khwisero,65-69,2794
subcounty,37208,,Khwisero,70-74,2252
subcounty,37208,,Khwisero,75-79,1326
subcounty,37208,,Khwisero,80-84,951
subcounty,37208,,Khwisero,85-89,515
subcounty,37208,,Khwisero,90-94,173
subcounty,37208,,Khwisero,95-99,68
subcounty,37208,,Khwisero,100+,18
subcounty,37208,,Khwisero,Not Stated,1
subcounty,37200,,Likuyani,0-4,18286
subcounty,37200,,Likuyani,5-9,21473
subcounty,37200,,Likuyani,10-14,23878
subcounty,37200,,Likuyani,15-19,19665
subcounty,37200,,Likuyani,20-24,12482
subcounty,37200,,Likuyani,25-29,8893
subcounty,37200,,Likuyani,30-34,9035
subcounty,37200,,Likuyani,35-39,6928
subcounty,37200,,Likuyani,40-44,7108
subcounty,37200,,Likuyani,45-49,5773
subcounty,37200,,Likuyani,50-54,4699
subcounty,37200,,Likuyani,55-59,4125
subcounty,37200,,Likuyani,60-64,3350
subcounty,37200,,Likuyani,65-69,2521
subcounty,37200,,Likuyani,70-74,1663
subcounty,37200,,Likuyani,75-79,960
subcounty,37200,,Likuyani,80-84,652
subcounty,37200,,Likuyani,85-89,359
subcounty,37200,,Likuyani,90-94,112
subcounty,37200,,Likuyani,95-99,69
subcounty,37200,,Likuyani,100+,17
subcounty,37200,,Likuyani,Not Stated,3
subcounty,37199,,Lugari,0-4,14892
subcounty,37199,,Lugari,5-9,17328
subcounty,37199,,Lugari,10-14,19045
subcounty,37199,,Lugari,15-19,16008
subcounty,37199,,Lugari,20-24,9423
subcounty,37199,,Lugari,25-29,7029
subcounty,37199,,Lugari,30-34,7319
subcounty,37199,,Lugari,35-39,5519
subcounty,37199,,Lugari,40-44,5400
subcounty,37199,,Lugari,45-49,4641
subcounty,37199,,Lugari,50-54,3956
subcounty,37199,,Lugari,55-59,3774
subcounty,37199,,Lugari,60-64,3118
subcounty,37199,,Lugari,65-69,2136
subcounty,37199,,Lugari,70-74,1312
subcounty,37199,,Lugari,75-79,756
subcounty,37199,,Lugari,80-84,573
subcounty,37199,,Lugari,85-89,320
subcounty,37199,,Lugari,90-94,115
subcounty,37199,,Lugari,95-99,53
subcounty,37199,,Lugari,100+,9
subcounty,37199,,Lugari,Not Stated,2
,,,Matete,0-4,8412
,,,Matete,5-9,10250
,,,Matete,10-14,10786
,,,Matete,15-19,8900
,,,Matete,20-24,5133
,,,Matete,25-29,3840
,,,Matete,30-34,4017
,,,Matete,35-39,2674
,,,Matete,40-44,2728
,,,Matete,45-49,2164
,,,Matete,50-54,1614
,,,Matete,55-59,1652
,,,Matete,60-64,1374
,,,Matete,65-69,936
,,,Matete,70-74,700
,,,Matete,75-79,444
,,,Matete,80-84,270
,,,Matete,85-89,178
,,,Matete,90-94,66
,,,Matete,95-99,28
,,,Matete,100+,6
,,,Matete,Not Stated,0
subcounty,37206,,Matungu,0-4,21697
subcounty,37206,,Matungu,5-9,26047
subcounty,37206,,Matungu,10-14,28337
subcounty,37206,,Matungu,15-19,22075
subcounty,37206,,Matungu,20-24,12502
subcounty,37206,,Matungu,25-29,9411
subcounty,37206,,Matungu,30-34,9888
subcounty,37206,,Matungu,35-39,6491
subcounty,37206,,Matungu,40-44,7090
subcounty,37206,,Matungu,45-49,5128
subcounty,37206,,Matungu,50-54,4473
subcounty,37206,,Matungu,55-59,3981
subcounty,37206,,Matungu,60-64,3217
subcounty,37206,,Matungu,65-69,2397
subcounty,37206,,Matungu,70-74,1792
subcounty,37206,,Matungu,75-79,1037
subcounty,37206,,Matungu,80-84,734
subcounty,37206,,Matungu,85-89,435
subcounty,37206,,Matungu,90-94,130
subcounty,37206,,Matungu,95-99,61
subcounty,37206,,Matungu,100+,10
subcounty,37206,,Matungu,Not Stated,3
subcounty,37205,,Mumias East,0-4,14469
subcounty,37205,,Mumias East,5-9,17418
subcounty,37205,,Mumias East,10-14,19188
subcounty,37205,,Mumias East,15-19,15292
subcounty,37205,,Mumias East,20-24,9409
subcounty,37205,,Mumias East,25-29,7373
subcounty,37205,,Mumias East,30-34,7618
subcounty,37205,,Mumias East,35-39,5336
subcounty,37205,,Mumias East,40-44,4642
subcounty,37205,,Mumias East,45-49,3630
subcounty,37205,,Mumias East,50-54,3065
subcounty,37205,,Mumias East,55-59,2696
subcounty,37205,,Mumias East,60-64,2274
subcounty,37205,,Mumias East,65-69,1695
subcounty,37205,,Mumias East,70-74,1159
subcounty,37205,,Mumias East,75-79,645
subcounty,37205,,Mumias East,80-84,471
subcounty,37205,,Mumias East,85-89,322
subcounty,37205,,Mumias East,90-94,91
subcounty,37205,,Mumias East,95-99,46
subcounty,37205,,Mumias East,100+,9
subcounty,37205,,Mumias East,Not Stated,0
subcounty,37204,,Mumias West,0-4,14252
subcounty,37204,,Mumias West,5-9,16613
subcounty,37204,,Mumias West,10-14,18294
subcounty,37204,,Mumias West,15-19,15046
subcounty,37204,,Mumias West,20-24,9034
subcounty,37204,,Mumias West,25-29,7153
subcounty,37204,,Mumias West,30-34,7388
subcounty,37204,,Mumias West,35-39,5467
subcounty,37204,,Mumias West,40-44,4768
subcounty,37204,,Mumias West,45-49,4042
subcounty,37204,,Mumias West,50-54,3293
subcounty,37204,,Mumias West,55-59,2812
subcounty,37204,,Mumias West,60-64,2308
subcounty,37204,,Mumias West,65-69,1896
subcounty,37204,,Mumias West,70-74,1263
subcounty,37204,,Mumias West,75-79,747
subcounty,37204,,Mumias West,80-84,525
subcounty,37204,,Mumias West,85-89,308
subcounty,37204,,Mumias West,90-94,88
subcounty,37204,,Mumias West,95-99,46
subcounty,37204,,Mumias West,100+,5
subcounty,37204,,Mumias West,Not Stated,5
subcounty,37203,,Navakholo,0-4,19713
subcounty,37203,,Navakholo,5-9,24651
subcounty,37203,,Navakholo,10-14,25980
subcounty,37203,,Navakholo,15-19,20334
subcounty,37203,,Navakholo,20-24,11766
subcounty,37203,,Navakholo,25-29,8826
subcounty,37203,,Navakholo,30-34,9069
subcounty,37203,,Navakholo,35-39,6100
subcounty,37203,,Navakholo,40-44,6097
subcounty,37203,,Navakholo,45-49,4766
subcounty,37203,,Navakholo,50-54,3728
subcounty,37203,,Navakholo,55-59,3602
subcounty,37203,,Navakholo,60-64,3117
subcounty,37203,,Navakholo,65-69,2280
subcounty,37203,,Navakholo,70-74,1627
subcounty,37203,,Navakholo,75-79,1052
subcounty,37203,,Navakholo,80-84,652
subcounty,37203,,Navakholo,85-89,405
subcounty,37203,,Navakholo,90-94,126
subcounty,37203,,Navakholo,95-99,61
subcounty,37203,,Navakholo,100+,16
subcounty,37203,,Navakholo,Not Stated,2
subcounty,35192,,Belgut,0-4,15701
subcounty,35192,,Belgut,5-9,17457
subcounty,35192,,Belgut,10-14,20083
subcounty,35192,,Belgut,15-19,17185
subcounty,35192,,Belgut,20-24,13382
subcounty,35192,,Belgut,25-29,11775
subcounty,35192,,Belgut,30-34,12268
subcounty,35192,,Belgut,35-39,8210
subcounty,35192,,Belgut,40-44,7942
subcounty,35192,,Belgut,45-49,6076
subcounty,35192,,Belgut,50-54,3695
subcounty,35192,,Belgut,55-59,3392
subcounty,35192,,Belgut,60-64,2560
subcounty,35192,,Belgut,65-69,1928
subcounty,35192,,Belgut,70-74,1513
subcounty,35192,,Belgut,75-79,705
subcounty,35192,,Belgut,80-84,583
subcounty,35192,,Belgut,85-89,347
subcounty,35192,,Belgut,90-94,155
subcounty,35192,,Belgut,95-99,87
subcounty,35192,,Belgut,100+,28
subcounty,35192,,Belgut,Not Stated,0
subcounty,35191,,Buret,0-4,23746
subcounty,35191,,Buret,5-9,25968
subcounty,35191,,Buret,10-14,28117
subcounty,35191,,Buret,15-19,24577
subcounty,35191,,Buret,20-24,19351
subcounty,35191,,Buret,25-29,16281
subcounty,35191,,Buret,30-34,15205
subcounty,35191,,Buret,35-39,9747
subcounty,35191,,Buret,40-44,8383
subcounty,35191,,Buret,45-49,7867
subcounty,35191,,Buret,50-54,4456
subcounty,35191,,Buret,55-59,4463
subcounty,35191,,Buret,60-64,3680
subcounty,35191,,Buret,65-69,2820
subcounty,35191,,Buret,70-74,2130
subcounty,35191,,Buret,75-79,998
subcounty,35191,,Buret,80-84,792
subcounty,35191,,Buret,85-89,476
subcounty,35191,,Buret,90-94,227
subcounty,35191,,Buret,95-99,143
subcounty,35191,,Buret,100+,38
subcounty,35191,,Buret,Not Stated,0
,,,Kericho East,0-4,19435
,,,Kericho East,5-9,20230
,,,Kericho East,10-14,21257
,,,Kericho East,15-19,18551
,,,Kericho East,20-24,18571
,,,Kericho East,25-29,16947
,,,Kericho East,30-34,14990
,,,Kericho East,35-39,9725
,,,Kericho East,40-44,8058
,,,Kericho East,45-49,6540
,,,Kericho East,50-54,4091
,,,Kericho East,55-59,3806
,,,Kericho East,60-64,2758
,,,Kericho East,65-69,2015
,,,Kericho East,70-74,1590
,,,Kericho East,75-79,780
,,,Kericho East,80-84,569
,,,Kericho East,85-89,398
,,,Kericho East,90-94,154
,,,Kericho East,95-99,94
,,,Kericho East,100+,51
,,,Kericho East,Not Stated,8
,,,Kipkelion,0-4,17516
,,,Kipkelion,5-9,18483
,,,Kipkelion,10-14,18444
,,,Kipkelion,15-19,14706
,,,Kipkelion,20-24,10932
,,,Kipkelion,25-29,8490
,,,Kipkelion,30-34,8024
,,,Kipkelion,35-39,4949
,,,Kipkelion,40-44,4696
,,,Kipkelion,45-49,4087
,,,Kipkelion,50-54,2684
,,,Kipkelion,55-59,2881
,,,Kipkelion,60-64,2142
,,,Kipkelion,65-69,1651
,,,Kipkelion,70-74,1202
,,,Kipkelion,75-79,623
,,,Kipkelion,80-84,505
,,,Kipkelion,85-89,292
,,,Kipkelion,90-94,130
,,,Kipkelion,95-99,63
,,,Kipkelion,100+,24
,,,Kipkelion,Not Stated,2
,,,Londiani,0-4,17842
,,,Londiani,5-9,18750
,,,Londiani,10-14,19652
,,,Londiani,15-19,16694
,,,Londiani,20-24,12094
,,,Londiani,25-29,10121
,,,Londiani,30-34,9949
,,,Londiani,35-39,6706
,,,Londiani,40-44,6172
,,,Londiani,45-49,5292
,,,Londiani,50-54,3270
,,,Londiani,55-59,3327
,,,Londiani,60-64,2391
,,,Londiani,65-69,1851
,,,Londiani,70-74,1492
,,,Londiani,75-79,812
,,,Londiani,80-84,554
,,,Londiani,85-89,308
,,,Londiani,90-94,145
,,,Londiani,95-99,110
,,,Londiani,100+,37
,,,Londiani,Not Stated,1
,,,Soin Sigowet,0-4,15318
,,,Soin Sigowet,5-9,17337
,,,Soin Sigowet,10-14,19464
,,,Soin Sigowet,15-19,15477
,,,Soin Sigowet,20-24,11247
,,,Soin Sigowet,25-29,9751
,,,Soin Sigowet,30-34,9674
,,,Soin Sigowet,35-39,5588
,,,Soin Sigowet,40-44,5246
,,,Soin Sigowet,45-49,4809
,,,Soin Sigowet,50-54,2875
,,,Soin Sigowet,55-59,2842
,,,Soin Sigowet,60-64,2206
,,,Soin Sigowet,65-69,1698
,,,Soin Sigowet,70-74,1230
,,,Soin Sigowet,75-79,642
,,,Soin Sigowet,80-84,525
,,,Soin Sigowet,85-89,318
,,,Soin Sigowet,90-94,117
,,,Soin Sigowet,95-99,94
,,,Soin Sigowet,100+,38
,,,Soin Sigowet,Not Stated,2
subcounty,22112,,Gatundu North,0-4,11450
subcounty,22112,,Gatundu North,5-9,11605
subcounty,22112,,Gatundu North,10-14,12231
subcounty,22112,,Gatundu North,15-19,11510
subcounty,22112,,Gatundu North,20-24,7973
subcounty,22112,,Gatundu North,25-29,6715
subcounty,22112,,Gatundu North,30-34,7424
subcounty,22112,,Gatundu North,35-39,7282
subcounty,22112,,Gatundu North,40-44,6745
subcounty,22112,,Gatundu North,45-49,6002
subcounty,22112,,Gatundu North,50-54,4996
subcounty,22112,,Gatundu North,55-59,4294
subcounty,22112,,Gatundu North,60-64,3078
subcounty,22112,,Gatundu North,65-69,2700
subcounty,22112,,Gatundu North,70-74,2263
subcounty,22112,,Gatundu North,75-79,1426
subcounty,22112,,Gatundu North,80-84,1024
subcounty,22112,,Gatundu North,85-89,642
subcounty,22112,,Gatundu North,90-94,270
subcounty,22112,,Gatundu North,95-99,158
subcounty,22112,,Gatundu North,100+,78
subcounty,22112,,Gatundu North,Not Stated,1
subcounty,22111,,Gatundu South,0-4,12150
subcounty,22111,,Gatundu South,5-9,12462
subcounty,22111,,Gatundu South,10-14,13283
subcounty,22111,,Gatundu South,15-19,12783
subcounty,22111,,Gatundu South,20-24,9297
subcounty,22111,,Gatundu South,25-29,7334
subcounty,22111,,Gatundu South,30-34,8153
subcounty,22111,,Gatundu South,35-39,8127
subcounty,22111,,Gatundu South,40-44,7621
subcounty,22111,,Gatundu South,45-49,6782
subcounty,22111,,Gatundu South,50-54,5507
subcounty,22111,,Gatundu South,55-59,4943
subcounty,22111,,Gatundu South,60-64,3691
subcounty,22111,,Gatundu South,65-69,3117
subcounty,22111,,Gatundu South,70-74,2682
subcounty,22111,,Gatundu South,75-79,1760
subcounty,22111,,Gatundu South,80-84,1142
subcounty,22111,,Gatundu South,85-89,692
subcounty,22111,,Gatundu South,90-94,289
subcounty,22111,,Gatundu South,95-99,188
subcounty,22111,,Gatundu South,100+,88
subcounty,22111,,Gatundu South,Not Stated,7
subcounty,22116,,Githunguri,0-4,16746
subcounty,22116,,Githunguri,5-9,16558
subcounty,22116,,Githunguri,10-14,17572
subcounty,22116,,Githunguri,15-19,16219
subcounty,22116,,Githunguri,20-24,13394
subcounty,22116,,Githunguri,25-29,11294
subcounty,22116,,Githunguri,30-34,11882
subcounty,22116,,Githunguri,35-39,11679
subcounty,22116,,Githunguri,40-44,10427
subcounty,22116,,Githunguri,45-49,9168
subcounty,22116,,Githunguri,50-54,7455
subcounty,22116,,Githunguri,55-59,6289
subcounty,22116,,Githunguri,60-64,4534
subcounty,22116,,Githunguri,65-69,3812
subcounty,22116,,Githunguri,70-74,3164
subcounty,22116,,Githunguri,75-79,2022
subcounty,22116,,Githunguri,80-84,1423
subcounty,22116,,Githunguri,85-89,826
subcounty,22116,,Githunguri,90-94,388
subcounty,22116,,Githunguri,95-99,254
subcounty,22116,,Githunguri,100+,113
subcounty,22116,,Githunguri,Not Stated,5
subcounty,22113,,Juja,0-4,36192
subcounty,22113,,Juja,5-9,30665
subcounty,22113,,Juja,10-14,27135
subcounty,22113,,Juja,15-19,25522
subcounty,22113,,Juja,20-24,40571
subcounty,22113,,Juja,25-29,35651
subcounty,22113,,Juja,30-34,28846
subcounty,22113,,Juja,35-39,22541
subcounty,22113,,Juja,40-44,17722
subcounty,22113,,Juja,45-49,13288
subcounty,22113,,Juja,50-54,8981
subcounty,22113,,Juja,55-59,5848
subcounty,22113,,Juja,60-64,3129
subcounty,22113,,Juja,65-69,2025
subcounty,22113,,Juja,70-74,1290
subcounty,22113,,Juja,75-79,659
subcounty,22113,,Juja,80-84,382
subcounty,22113,,Juja,85-89,246
subcounty,22113,,Juja,90-94,134
subcounty,22113,,Juja,95-99,59
subcounty,22113,,Juja,100+,36
subcounty,22113,,Juja,Not Stated,4
subcounty,22119,,Kabete,0-4,22954
subcounty,22119,,Kabete,5-9,19190
subcounty,22119,,Kabete,10-14,17879
subcounty,22119,,Kabete,15-19,16540
subcounty,22119,,Kabete,20-24,21670
subcounty,22119,,Kabete,25-29,22663
subcounty,22119,,Kabete,30-34,19912
subcounty,22119,,Kabete,35-39,15280
subcounty,22119,,Kabete,40-44,11924
subcounty,22119,,Kabete,45-49,9554
subcounty,22119,,Kabete,50-54,7076
subcounty,22119,,Kabete,55-59,4920
subcounty,22119,,Kabete,60-64,3132
subcounty,22119,,Kabete,65-69,2434
subcounty,22119,,Kabete,70-74,1988
subcounty,22119,,Kabete,75-79,1063
subcounty,22119,,Kabete,80-84,722
subcounty,22119,,Kabete,85-89,419
subcounty,22119,,Kabete,90-94,172
subcounty,22119,,Kabete,95-99,106
subcounty,22119,,Kabete,100+,38
subcounty,22119,,Kabete,Not Stated,3
subcounty,22118,,Kiambaa,0-4,28443
subcounty,22118,,Kiambaa,5-9,23076
subcounty,22118,,Kiambaa,10-14,20677
subcounty,22118,,Kiambaa,15-19,18709
subcounty,22118,,Kiambaa,20-24,25578
subcounty,22118,,Kiambaa,25-29,27712
subcounty,22118,,Kiambaa,30-34,25642
subcounty,22118,,Kiambaa,35-39,18922
subcounty,22118,,Kiambaa,40-44,14129
subcounty,22118,,Kiambaa,45-49,10688
subcounty,22118,,Kiambaa,50-54,7462
subcounty,22118,,Kiambaa,55-59,5186
subcounty,22118,,Kiambaa,60-64,3087
subcounty,22118,,Kiambaa,65-69,2445
subcounty,22118,,Kiambaa,70-74,1966
subcounty,22118,,Kiambaa,75-79,1161
subcounty,22118,,Kiambaa,80-84,735
subcounty,22118,,Kiambaa,85-89,417
subcounty,22118,,Kiambaa,90-94,182
subcounty,22118,,Kiambaa,95-99,115
subcounty,22118,,Kiambaa,100+,49
subcounty,22118,,Kiambaa,Not Stated,4
subcounty,22117,,Kiambu,0-4,16643
subcounty,22117,,Kiambu,5-9,14228
subcounty,22117,,Kiambu,10-14,12706
subcounty,22117,,Kiambu,15-19,11517
subcounty,22117,,Kiambu,20-24,15983
subcounty,22117,,Kiambu,25-29,15692
subcounty,22117,,Kiambu,30-34,15228
subcounty,22117,,Kiambu,35-39,12109
subcounty,22117,,Kiambu,40-44,9163
subcounty,22117,,Kiambu,45-49,6878
subcounty,22117,,Kiambu,50-54,5112
subcounty,22117,,Kiambu,55-59,3789
subcounty,22117,,Kiambu,60-64,2206
subcounty,22117,,Kiambu,65-69,1702
subcounty,22117,,Kiambu,70-74,1279
subcounty,22117,,Kiambu,75-79,626
subcounty,22117,,Kiambu,80-84,448
subcounty,22117,,Kiambu,85-89,286
subcounty,22117,,Kiambu,90-94,149
subcounty,22117,,Kiambu,95-99,99
subcounty,22117,,Kiambu,100+,39
subcounty,22117,,Kiambu,Not Stated,4
subcounty,22120,,Kikuyu,0-4,21387
subcounty,22120,,Kikuyu,5-9,18643
subcounty,22120,,Kikuyu,10-14,17105
subcounty,22120,,Kikuyu,15-19,15761
subcounty,22120,,Kikuyu,20-24,19364
subcounty,22120,,Kikuyu,25-29,20405
subcounty,22120,,Kikuyu,30-34,18941
subcounty,22120,,Kikuyu,35-39,14868
subcounty,22120,,Kikuyu,40-44,11096
subcounty,22120,,Kikuyu,45-49,8627
subcounty,22120,,Kikuyu,50-54,6463
subcounty,22120,,Kikuyu,55-59,4867
subcounty,22120,,Kikuyu,60-64,2952
subcounty,22120,,Kikuyu,65-69,2306
subcounty,22120,,Kikuyu,70-74,1887
subcounty,22120,,Kikuyu,75-79,1040
subcounty,22120,,Kikuyu,80-84,678
subcounty,22120,,Kikuyu,85-89,409
subcounty,22120,,Kikuyu,90-94,155
subcounty,22120,,Kikuyu,95-99,118
subcounty,22120,,Kikuyu,100+,43
subcounty,22120,,Kikuyu,Not Stated,2
subcounty,22122,,Lari,0-4,14869
subcounty,22122,,Lari,5-9,14741
subcounty,22122,,Lari,10-14,15772
subcounty,22122,,Lari,15-19,14591
subcounty,22122,,Lari,20-24,11205
subcounty,22122,,Lari,25-29,9206
subcounty,22122,,Lari,30-34,9555
subcounty,22122,,Lari,35-39,8831
subcounty,22122,,Lari,40-44,7912
subcounty,22122,,Lari,45-49,7069
subcounty,22122,,Lari,50-54,5680
subcounty,22122,,Lari,55-59,4611
subcounty,22122,,Lari,60-64,3052
subcounty,22122,,Lari,65-69,2730
subcounty,22122,,Lari,70-74,2324
subcounty,22122,,Lari,75-79,1338
subcounty,22122,,Lari,80-84,883
subcounty,22122,,Lari,85-89,525
subcounty,22122,,Lari,90-94,230
subcounty,22122,,Lari,95-99,120
subcounty,22122,,Lari,100+,55
subcounty,22122,,Lari,Not Stated,0
