geo_level,geo_code,geo_version,name,variable_1,variable_2,value
county,17,,Makueni,Budget Allocation ,Recurrent,24.84
county,17,,Makueni,Budget Allocation ,Development,0
county,17,,Makueni,Exchequer Issues,Recurrent,8.7
county,17,,Makueni,Exchequer Issues,Development,0
county,17,,Makueni,Expenditure,Recurrent,6.72
county,17,,Makueni,Expenditure,Development,0
