geo_level,geo_code,geo_version,name,variable_1,variable_2,value
county,17,,Makueni,Expenditure to Exchequer Issues,Recurrent,77.2
county,17,,Makueni,Absorption rate,Development,115.9
county,17,,Makueni,Expenditure to Exchequer Issues,Recurrent,39.9
county,17,,Makueni,Absorption rate,Development,9.3
