geo_level,geo_code,geo_version,name,variable_1,variable_2,value
county,17,,Makueni,Expenditure to Exchequer Issues,Recurrent,83.2
county,17,,Makueni,Absorption rate,Development,67.2
county,17,,Makueni,Expenditure to Exchequer Issues,Recurrent,38.7
county,17,,Makueni,Absorption rate,Development,7.7
