geo_level,geo_code,geo_version,name,variable_1,variable_2,value
county,1,,Mombasa,Administration Unit,Absorption,34.70
county,1,,Mombasa,Trade Development,Absorption,2.5
county,1,,Mombasa,Development of Tourism,Absorption,0
county,1,,Mombasa,Investment Promotion and Products Headquarters,Absorption,0
county,1,,Mombasa,Ease of Doing Business-Headquarters,Absorption,0
