geo_level,geo_code,geo_version,name,variable_1,variable_2,value
county,42,,Kisumu,Administration and development of human resources in Kisumu county,Approved Budget,700.01
county,42,,Kisumu,Administration and development of human resources in Kisumu county,Actual Payments,197.73
county,42,,Kisumu,Administration and development of human resources in Kisumu county,Variance,502.28
