geo_level,geo_code,geo_version,name,variable_1,variable_2,value
county,1,,Mombasa,Budget Allocation ,Recurrent,270.28
county,1,,Mombasa,Budget Allocation ,Development,375.6
county,1,,Mombasa,Exchequer Issues,Recurrent,117.96
county,1,,Mombasa,Exchequer Issues,Development,0
county,1,,Mombasa,Expenditure,Recurrent,35.58
county,1,,Mombasa,Expenditure,Development,0
